Mcapitata_HTAC_TP12_1632	Mcapitata_ATAC_TP11_2302	Mcapitata_HTAC_TP11_2380	Mcapitata_ATAC_TP12_2403	Mcapitata_ATAC_TP6_2402	Mcapitata_ATAC_TP11_1076	Mcapitata_ATHC_TP8_2735	Mcapitata_ATHC_TP9_1148	Mcapitata_HTHC_TP8_1246	Mcapitata_ATHC_TP5_1229	Mcapitata_ATHC_TP4_1221	Mcapitata_HTAC_TP6_1496	Mcapitata_ATAC_TP12_1452	Mcapitata_HTHC_TP4_2204	Mcapitata_ATAC_TP6_1114	Mcapitata_HTAC_TP7_1722	Mcapitata_ATAC_TP10_1561	Mcapitata_HTHC_TP3_2518	Mcapitata_ATHC_TP10_2554	Mcapitata_HTHC_TP6_1317	Mcapitata_ATAC_TP4_1609	Mcapitata_ATAC_TP5_1196	Mcapitata_ATHC_TP10_1204	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP7_2860	Mcapitata_HTAC_TP7_1278	Mcapitata_ATAC_TP1_1600	Mcapitata_ATHC_TP5_1706	Mcapitata_HTAC_TP8_2410	Mcapitata_HTHC_TP3_1128	Mcapitata_ATAC_TP9_1420	Mcapitata_ATHC_TP9_2862	Mcapitata_HTHC_TP11_2511	Mcapitata_ATHC_TP12_2990	Mcapitata_ATAC_TP9_1121	Mcapitata_HTHC_TP11_1178	Mcapitata_ATAC_TP1_1037	Mcapitata_ATHC_TP8_2753	Mcapitata_HTAC_TP5_1321	Mcapitata_ATAC_TP5_1610	Mcapitata_HTAC_TP12_1729	Mcapitata_ATAC_TP8_1436	Mcapitata_ATHC_TP3_2731	Mcapitata_HTAC_TP6_1705	Mcapitata_ATAC_TP7_1058	Mcapitata_ATHC_TP6_2555	Mcapitata_ATAC_TP8_1083	Mcapitata_ATHC_TP1_1826	Mcapitata_ATAC_TP3_1101	Mcapitata_HTHC_TP12_2190	Mcapitata_ATAC_TP3_1628	Mcapitata_ATHC_TP9_2995	Mcapitata_HTAC_TP4_1481	Mcapitata_ATAC_TP1_1652	Mcapitata_HTHC_TP1_1145	Mcapitata_ATHC_TP6_1212	Mcapitata_HTAC_TP9_1467	Mcapitata_ATAC_TP10_1095	Mcapitata_ATAC_TP8_1779	Mcapitata_HTHC_TP6_1164	Mcapitata_ATHC_TP3_2866	Mcapitata_HTAC_TP3_1289	Mcapitata_HTHC_TP10_1074	Mcapitata_ATHC_TP1_1218	Mcapitata_ATAC_TP3_1548	Mcapitata_HTAC_TP4_2000	Mcapitata_HTHC_TP11_1270	Mcapitata_HTHC_TP12_1140	Mcapitata_HTAC_TP10_1315	Mcapitata_HTAC_TP3_2021	Mcapitata_HTAC_TP11_1248	Mcapitata_HTAC_TP12_2007	Mcapitata_HTAC_TP1_2183	Mcapitata_HTHC_TP4_1124	Mcapitata_ATAC_TP10_1631	Mcapitata_HTAC_TP10_1754	Mcapitata_HTAC_TP8_2386	Mcapitata_ATHC_TP12_2736	Mcapitata_HTHC_TP9_1078	Mcapitata_ATAC_TP5_1776	Mcapitata_ATAC_TP7_1499	Mcapitata_HTAC_TP4_1269	Mcapitata_ATHC_TP6_2016	Mcapitata_HTHC_TP9_2009	Mcapitata_ATAC_TP4_1651	Mcapitata_HTAC_TP7_1645	Mcapitata_HTHC_TP5_1449	Mcapitata_ATAC_TP7_1455	Mcapitata_HTHC_TP5_1694	Mcapitata_ATHC_TP7_2875	Mcapitata_HTHC_TP8_2067	Mcapitata_HTHC_TP1_2081	Mcapitata_ATHC_TP7_1223	Mcapitata_ATHC_TP11_2188	Mcapitata_HTHC_TP8_1082	Mcapitata_HTHC_TP5_1345	Mcapitata_HTAC_TP5_1997	Mcapitata_HTAC_TP6_1588	Mcapitata_ATHC_TP10_2737	Mcapitata_HTHC_TP4_1328	Mcapitata_HTAC_TP1_1579	Mcapitata_ATHC_TP5_2986	Mcapitata_HTHC_TP6_1604	Mcapitata_ATHC_TP11_2756	Mcapitata_HTHC_TP12_1274	Mcapitata_ATHC_TP11_1237	Mcapitata_HTHC_TP7_1126	Mcapitata_ATAC_TP4_1108	Mcapitata_HTHC_TP7_2419	Mcapitata_ATHC_TP12_1154	Mcapitata_ATHC_TP1_2068	Mcapitata_HTAC_TP1_2153	Mcapitata_HTAC_TP11_1562	Mcapitata_ATHC_TP4_2734	Mcapitata_HTHC_TP1_1323	Mcapitata_HTAC_TP3_1751	Mcapitata_ATHC_TP8_1260	Mcapitata_HTAC_TP10_1478	Mcapitata_HTHC_TP9_1331	Mcapitata_HTHC_TP10_1689	Mcapitata_HTHC_TP3_1277	Mcapitata_ATHC_TP4_2561	Mcapitata_HTAC_TP8_1235	Mcapitata_HTAC_TP9_1306	Mcapitata_ATAC_TP9_1580	Mcapitata_HTHC_TP7_1250	Mcapitata_ATAC_TP6_1611	Mcapitata_HTAC_TP5_1583	Mcapitata_HTHC_TP10_1332	Mcapitata_ATAC_TP12_1120	Mcapitata_HTAC_TP9_2412	SRR5453748	SRR5453760	SRR5453750	SRR5453762	Mcapitata_ATAC_TP11_1644	SRR5453749	SRR5453761	SRR5453753	SRR5453765	SRR5453751	SRR5453763	SRR5453758	SRR5453759	SRR5453752	SRR5453764	SRR5453739	SRR5453745	SRR5453743	SRR5453742	SRR5453744	SRR5453757	SRR5453756	SRR5453754	SRR5453755	SRR5453740	SRR5453746	SRR5453741	SRR5453747
Mcapitata_HTHC_TP7_1126	0.114255	0.00756011	0.010539	0.0283882	0.0258233	0	0	0	0	0	0.00924084	0	0.0138465	0.01448	0	0.0155893	0.0203349	0.0168373	0	0.00720249	0.0265326	0.0148717	0.0289987	0.0113844	0.0310105	0.00118044	0	0.0165135	0.048169	0	0	0.00887312	0.00652203	0.0136547	0.0138749	0.0204859	0.0271165	0.0287481	0.0163738	0.0307869	0.0303265	0.00724795	0.0162791	0.00654431	0.0219562	0.0192609	0.0313258	0.0338773	0	0.0421674	0.0122368	0	0.0396617	0.0201936	0.0193163	0.0259202	0.0214393	0.0110552	0.0153573	0	0.0230665	0.0219364	0.0156283	0.0216001	0.0092022	0.0330191	0.0270693	0.0305794	0.021899	0.00573086	0.00142832	0.00659717	0.0188543	0.0147789	0.00844303	0	0.0102989	0.00869605	0.0123556	0	0	0.0241123	0.0234985	0.0189446	0.0202818	0.0180072	0.00257557	0.00212506	0.0134849	0.00982503	0.0113221	0	0.00464412	0.0188233	0.0308018	0.00840781	0.0139503	0.0135463	0.0209671	0.0257967	0.0247399	0.0215336	0.0311857	0.0300592	0.023862	0.0203658	0.5	0.0393009	0.0445061	0.00383938	0.0220118	0.0128474	0.00129503	0.031181	0.0216999	0.00331754	0	0.00116388	0	0.00644098	0.0265753	0	0	0	0	0.00967866	0.0177067	0.0153473	0.00835353	0.021858	0	0	0	0	0	0.0875383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0974368	0	0	0	0
Mcapitata_ATHC_TP11_1237	0.124871	0.0138365	0.0169022	0.0391721	0.0354317	0	0	0	0	0.0024523	0	0	0.0154597	0.005799	0	0.0286066	0.0136989	0.0203429	0	0.00657601	0.0213608	0.0082798	0.0329164	0.0135065	0.027671	0.0165223	0.00138914	0.0237734	0.0254119	0.00531589	0	0.0134235	0.0266927	0.0175549	0.0272869	0.0201656	0.0419662	0.0448938	0.0307731	0.0270159	0.0302774	0.00772068	0.0197887	0.00684314	0.0211986	0.00735158	0.0345336	0.0327872	0.00641663	0.0416014	0.0139065	0.00369624	0.0426628	0.0270713	0.0266623	0.0100901	0.0107315	0.0085648	0.0051553	0	0.0176767	0.0114667	0.00972627	0.0403585	0.0123173	0.0336558	0.0324184	0.0136375	0.017073	0.0168564	0.0286209	0.0191481	0.00307894	0.00240445	0.00583475	0	0	0.0343361	0.032393	0	0	0.0343256	0.0150295	0.0203751	0.0269373	0.0289364	0.00512523	0.0221548	0.0236247	0.0221515	0.0249304	0	0.0233021	0.0268731	0.0118992	0.017798	0.0152264	0.029927	0.0105432	0.0221939	0.0324782	0.0150588	0.0229681	0.0228389	0.0230904	0.5	0.0203658	0.0423376	0.0340111	0.0139692	0.0300622	0.0151337	0.0214906	0.0248427	0.0224311	0	0.000599492	0.00482508	0	0.00350152	0.0155323	0	0	0	0.00671149	0.01435	0.00826484	0.0182891	0.0151422	0.0228374	0	0	0	0	0	0.0917605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101415	0	0	0	0
Mcapitata_HTHC_TP12_1274	0.131344	0.0336419	0.0365559	0.0621949	0.0591097	0	0.011425	0	0	0	0.00292644	0	0.0287254	0.0183907	0	0.0224142	0.0333028	0.0204845	0.0101476	0.0148323	0.0297544	0.021441	0.0358273	0.015168	0.0587001	0.0356355	0.0148304	0.0379289	0.0334623	0.00815612	0	0.0231467	0.0338046	0.0466832	0.0299861	0.0383126	0.0320369	0.0381433	0.0481343	0.0382545	0.0363381	0.0137427	0.0364116	0.0295385	0.0315668	0.028228	0.026111	0.0391302	0.0389764	0.0542377	0.0426611	0.0343718	0.0479038	0.0193961	0.0280485	0.027674	0.0289995	0.0271595	0.0181574	0	0.0184983	0.030782	0.0137771	0.0529518	0.0457443	0.0383014	0.0289587	0.0311456	0.0304238	0.0274735	0.0206776	0.0225159	0.0280412	0.0311676	0.0140284	0.000965438	0.0250262	0.0350484	0.0463219	0	0.0185898	0.037319	0.0181907	0.0361574	0.039243	0.0389452	0.0374186	0.033469	0.0377784	0.03769	0.0124758	0.0183905	0.0294462	0.0353214	0.0315742	0.0329577	0.0459874	0.0313667	0.035567	0.057203	0.0295277	0.0433927	0.0502695	0.0475407	0.5	0.0230904	0.023862	0.0425197	0.0495141	0.0243448	0.0354253	0.0429694	0.0214607	0.041876	0.0390372	0.00914701	0.00535381	0.0178705	0	0.0178564	0.0301951	0.00176753	0	0	0.0153422	0.0449587	0.0308264	0.0362129	0.0249902	0.0281407	0.00749439	0	0	0	0	0.0933826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109695	0	0	0	0
Mcapitata_ATHC_TP11_2756	0.125882	0.0261553	0.0283865	0.0359075	0.0319439	0.0117103	0.024707	0	0	0.000415548	0.0168209	0	0.0372121	0.0147235	0	0.0244477	0.025287	0.0289742	0.00236426	0.0151991	0.0110732	0.0206288	0.0306074	0.0253322	0.0431888	0.0289227	0.0312179	0.0345776	0.0346805	0.0169711	0	0.0121872	0.0446763	0.0421592	0.0419199	0.0390647	0.0359622	0.0396166	0.0430685	0.0527704	0.0205545	0.0241326	0.0288219	0.0105919	0.0219316	0.0165237	0.049673	0.0350787	0.0249756	0.0253532	0.0180068	0.0224283	0.0507534	0.0104243	0.0269136	0.0281416	0.029143	0.0144514	0.0265422	0	0.0263146	0.0307825	0.0162315	0.0377141	0.0401006	0.0434229	0.0396482	0.0238449	0.0321815	0.0315739	0.0270688	0.0199011	0.00766343	0.026364	0.0166682	0.0064815	0.0189033	0.023935	0.0343833	0	0.0222218	0.0426407	0.0263803	0.0350113	0.021968	0.0314128	0.0259152	0.0199169	0.0252462	0.036983	0.0199214	0.00631345	0.0251857	0.0420763	0.0298507	0.0205401	0.0430932	0.0290114	0.0352634	0.0359614	0.0226169	0.0299424	0.039304	0.5	0.0475407	0.0228389	0.0300592	0.0351605	0.0316059	0.0366356	0.0434892	0.03059	0.0196629	0.0276452	0.016646	0	0.00147824	0.017998	0	0.0363087	0.0316602	0	0	0	0.000703799	0.034664	0.0329236	0.044359	0.00791597	0.0194374	0.0127037	0	0	0	0	0.102904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101913	0	0	0	0
Mcapitata_HTHC_TP6_1604	0.125616	0.0245317	0.0273039	0.0566103	0.0540447	0	0.0243996	0.00256376	0	0.00113183	0.0242009	0.000267678	0.0262611	0.0281927	0	0.0342542	0.0496874	0.0411099	0.0143322	0.0230133	0.0542017	0.0313336	0.0561573	0.0327055	0.0458681	0.0394013	0.0254145	0.044188	0.0366342	0.0113538	0.00568334	0.0269387	0.0450917	0.0409609	0.0439587	0.0473551	0.0524988	0.0550743	0.0616906	0.0363976	0.0290764	0.0380807	0.0319289	0.026779	0.0360602	0.0392832	0.0458173	0.0364576	0.0406649	0.069116	0.0409842	0.0365862	0.0577146	0.0288688	0.0434052	0.04091	0.0538093	0.0178203	0.0275237	0.0106881	0.0359732	0.0332673	0.0202169	0.0514752	0.0239928	0.0323903	0.0528016	0.0460923	0.0446422	0.0310081	0.0217634	0.0277225	0.0336793	0.0446615	0.0246684	0.0075591	0.014971	0.0261195	0.0298178	0	0.0277708	0.0461267	0.0390615	0.031262	0.0414536	0.0546946	0.0520284	0.0381596	0.0428246	0.0498916	0.0524888	0.0256326	0.0400009	0.0509391	0.049747	0.0276548	0.0488347	0.0368251	0.0366209	0.0541173	0.0504684	0.0459876	0.5	0.039304	0.0502695	0.0229681	0.0311857	0.0531233	0.0541991	0.0424278	0.0382619	0.0370708	0.0229837	0.0513508	0.0380933	0.00739262	0.0103365	0.0278905	0.00814487	0.0357879	0.0497281	0	0	0.0128473	0.0125081	0.0613469	0.0369421	0.0323681	0.0262704	0.0476742	0.0210843	0	0	0	0	0.103991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0975385	0	0	0	0
Mcapitata_ATHC_TP5_2986	0.119866	0.0100916	0.0133785	0.0405186	0.0371111	0.00493571	0.00218889	0	0	0.00349296	0.016225	0.00143507	0.00519376	0.0226521	0	0.0264734	0.0195483	0.0329395	0	0	0.0379355	0.0321343	0.0343451	0.0173004	0.0278013	0.0175622	0	0.030061	0.0218883	0	0	0.00970018	0.038458	0.0268486	0.0218524	0.0382528	0.0367615	0.0441802	0.0414051	0.0256314	0.0264739	0.0149256	0.0205399	0.00900203	0.00580061	0.0281415	0.0267952	0.0287684	0.0291929	0.0347463	0.0288056	0.013053	0.0383282	0.0123599	0.021639	0.0208696	0	0.00529323	0.00399792	0	0.0121268	0.0115674	0	0.0343287	0.0184448	0.0280079	0.0435001	0.0243843	0.033241	0.0167751	0.0185796	0.0123881	0.0178823	0.0121801	0.0103715	0	0.0044353	0.0193718	0.0306332	0	0.0112791	0.0401734	0.000953055	0.0169324	0.0219842	0.0377101	0.0181493	0.0175508	0.0343242	0.0121526	0.0216019	0.00517235	0.0305546	0.0400697	0.0369115	0.0115023	0.0217454	0.0275378	0.0258636	0.030279	0.0318081	0.5	0.0459876	0.0299424	0.0433927	0.0150588	0.0215336	0.0296068	0.0360616	0.0157353	0.035566	0.0279879	0.0173747	0.0347177	0.0305953	0.00150052	0	0	0	0.0129084	0.0292085	0	0	0	0.0122755	0.0351586	0.0127926	0.0203597	0.0137184	0.00401747	0.0136442	0	0	0	0	0.0886296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0887681	0	0	0	0
Mcapitata_HTAC_TP1_1579	0.126738	0.0227992	0.0260496	0.0403415	0.0378156	0.00350132	0.00980615	0	0	0	0.0107003	0	0.0287076	0.0199443	0	0.0311538	0.0284215	0.0400638	0.00963119	0.0214059	0.0203917	0.026119	0.0474224	0.0248033	0.0396195	0.0145572	0.0167042	0.0270314	0.0316213	0.0219928	0	0.0237539	0.0297394	0.0387594	0.048166	0.0462277	0.0426566	0.0407238	0.047965	0.0421647	0.0328856	0.0359432	0.0345516	0.0210882	0.0310529	0.0330323	0.0510635	0.0526927	0.0236638	0.048494	0.0243515	0.00910667	0.0584853	0.0205584	0.0356696	0.0210457	0.0194902	0.0189962	0.0320845	0	0.0121005	0.017685	0.0136758	0.0438587	0.0345206	0.0252782	0.0373782	0.0254357	0.037677	0.0225952	0.0305698	0.0203914	0.012872	0.0238479	0.0172924	0.0136541	0.00633876	0.0336381	0.0393394	0	0.0179663	0.0471947	0.0282655	0.0396838	0.0412908	0.0327117	0.0321155	0.0278046	0.0414769	0.0364078	0.0283265	0.0165418	0.0309832	0.0359853	0.0315618	0.0353442	0.0380983	0.0415463	0.0304143	0.0469288	0.5	0.0318081	0.0504684	0.0226169	0.0295277	0.0324782	0.0247399	0.0387404	0.043691	0.0206335	0.0445371	0.0353043	0.0233689	0.0571576	0.0388432	0.00557618	0.0121301	0.016463	0.00790849	0.0325972	0.040431	0.00341425	0	0.00761493	0.0246546	0.0377408	0.0195382	0.0365076	0.0353564	0.0353061	0.0330913	0	0	0	0	0.096047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0991119	0	0	0	0
Mcapitata_HTHC_TP4_1328	0.128871	0.0305398	0.0332301	0.0603962	0.0569864	0	0.0134592	0	0	0	0.0205906	0	0.0248811	0.0299336	0	0.0315994	0.0488217	0.0411522	0.0194031	0.0226376	0.0312461	0.0261085	0.0546339	0.037051	0.0410353	0.0374413	0.0128697	0.0304957	0.0418116	0.00680264	0.00977199	0.0221331	0.0469319	0.0384171	0.0483186	0.0467234	0.0371628	0.0510997	0.0640347	0.0398829	0.0400992	0.0317371	0.0405516	0.0151753	0.0401379	0.0361444	0.0568735	0.0416924	0.0349877	0.0685924	0.030492	0.0322885	0.0492968	0.0335764	0.0561709	0.0567717	0.0328687	0.0123241	0.0169778	0	0.0478423	0.033141	0.0347619	0.0606718	0.0471453	0.041849	0.0397401	0.0473355	0.0420159	0.019449	0.0485175	0.0300194	0.0201316	0.0385914	0.0201575	0.0201829	0.0184876	0.0459782	0.0395691	0	0.0234452	0.0416489	0.0400009	0.0366362	0.0408164	0.0495569	0.0424974	0.0281937	0.0437354	0.0587916	0.0475754	0.0205814	0.0495382	0.0562377	0.0512292	0.0287856	0.0429322	0.0474663	0.0620087	0.5	0.0469288	0.030279	0.0541173	0.0359614	0.057203	0.0221939	0.0257967	0.0548195	0.0645779	0.0316499	0.0416697	0.0304637	0.0398313	0.0546021	0.0352331	0.0100769	0.00675557	0.03701	0.00223458	0.0243388	0.0427393	0.0218758	0	0.0100555	0.012241	0.0414819	0.0405405	0.0276995	0.0216247	0.0479708	0.0189182	0	0	0	0	0.0991611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106196	0	0	0	0
Mcapitata_ATHC_TP10_2737	0.125724	0.00793119	0.0107941	0.0414148	0.0382644	0.0016529	0.00738039	0	0	0.00484875	0.0133979	0.00265792	0.0191108	0.0182503	0	0.0449498	0.0411477	0.0212679	0	0.0109324	0.0238638	0.0443122	0.0526496	0.0266517	0.0359462	0.0198444	0.0105151	0.0217092	0.033554	0.0010775	0.00675038	0.0175933	0.0313969	0.0303283	0.0306367	0.0324241	0.0366017	0.0283333	0.0603526	0.034418	0.0337995	0.0173396	0.0325313	0.012665	0.0208051	0.025167	0.0540466	0.0469232	0.0265701	0.0530214	0.017012	0.0247849	0.0435007	0.0245451	0.0213189	0.0247723	0.0345917	0.0169569	0.0232509	0	0.032587	0.03213	0.0137533	0.036303	0.0381603	0.0507637	0.0373641	0.0362103	0.0295712	0.0254591	0.0131858	0.0146464	0.0181736	0.0227425	0.0109748	0.00688736	0.00463589	0.0219558	0.0301972	0	0.00769835	0.0299942	0.0264224	0.0284898	0.0283278	0.0410063	0.0212509	0.0289922	0.041249	0.0417117	0.0292212	0.00225893	0.0280349	0.0328644	0.0333446	0.0197013	0.0318753	0.0261811	0.5	0.0620087	0.0304143	0.0258636	0.0366209	0.0352634	0.035567	0.0105432	0.0209671	0.0335963	0.039454	0.0226808	0.0329333	0.0317712	0.0223288	0.0353508	0.0240705	0	0	0.0205323	0	0.0117568	0.0233727	0.0037283	0	0	0.00742665	0.0320551	0.0333479	0.0275325	0.0214466	0.0295044	0.0197301	0	0	0	0	0.0916173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0923379	0	0	0	0
Mcapitata_HTAC_TP6_1588	0.128783	0.02766	0.0308422	0.0430621	0.0400284	0.00308867	0.0136132	0.0015879	0	0.00992152	0.020633	0.00709823	0.0186369	0.0162766	0	0.0418774	0.0194493	0.0331368	0.0105959	0.0145871	0.040659	0.0380135	0.0406833	0.0133235	0.0341949	0.0437733	0.0227837	0.01652	0.0232559	0.00700316	0.0124233	0.0171416	0.0420178	0.0337509	0.0352611	0.0365201	0.040274	0.0421571	0.0510438	0.0405432	0.033799	0.017863	0.0399732	0.0195338	0.0270007	0.0256753	0.0579007	0.0535943	0.0260371	0.0395606	0.0288881	0.0117765	0.0490189	0.0244396	0.0318263	0.04003	0.0367412	0.00822737	0.0278823	0	0.0268373	0.0181945	0.0495709	0.0623548	0.0335908	0.0331913	0.031149	0.038932	0.0231015	0.0221478	0.0405196	0.0268194	0.0126435	0.0284432	0.0277935	0.0119424	0.0256992	0.0497471	0.0454525	0	0.0177721	0.0358874	0.0158355	0.0265389	0.0228311	0.0306156	0.0428595	0.0297505	0.0275596	0.0377602	0.0315249	0.010391	0.0302899	0.0209405	0.0360981	0.0432972	0.061058	0.5	0.0261811	0.0474663	0.0415463	0.0275378	0.0368251	0.0290114	0.0313667	0.029927	0.0135463	0.0390718	0.0456151	0.0338702	0.0393746	0.032178	0.0245606	0.0545066	0.0375846	0	0	0.0309337	0	0.00541011	0.0281194	0.00721784	0	0.0105999	0.0122836	0.0289236	0.0275998	0.0308144	0.0210249	0.0344323	0.0135796	0	0	0	0	0.0967271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102562	0	0	0	0
Mcapitata_HTAC_TP5_1997	0.124764	0.0295926	0.0328371	0.0543898	0.0521013	0.00439772	0.0128137	0.000154378	0	0.00491331	0.0168734	0	0.01615	0.00675402	0	0.0332966	0.0298949	0.0255614	0.00525176	0.00645206	0.0151336	0.0257422	0.0353405	0.0347174	0.0426952	0.0367741	0.0188885	0.0335801	0.0354429	0.012597	0.00332535	0.021378	0.0360536	0.0290662	0.0415274	0.0312473	0.0328646	0.04821	0.042649	0.0368893	0.0350189	0.0217429	0.0332611	0.0218814	0.0234691	0.0265103	0.0427398	0.0402034	0.0321339	0.0559342	0.0294829	0.0199155	0.047753	0.0290283	0.036473	0.027965	0.0237085	0.0170826	0.0276138	0	0.0265812	0.0332387	0.0338151	0.0626948	0.0493187	0.0225627	0.0288569	0.0251327	0.0118818	0.0274421	0.0351818	0.0314943	0.01238	0.0236597	0.0196052	0	0.0202582	0.0479802	0.0413955	0	0	0.0448495	0.0256077	0.0289393	0.0154566	0.0487289	0.0378857	0.021459	0.0341998	0.0459687	0.0423558	0.0323816	0.0340748	0.0348345	0.0318956	0.0365284	0.5	0.061058	0.0318753	0.0429322	0.0380983	0.0217454	0.0488347	0.0430932	0.0459874	0.0152264	0.0139503	0.0344007	0.04595	0.0432569	0.0481804	0.0324255	0.0457514	0.0361998	0.0331528	0.00362187	0.00663279	0.0209185	0	0.0168167	0.0307743	0.00712255	0	0.00902005	0	0.0236375	0.0323914	0.01959	0.0175451	0.0275311	0.0265441	0	0	0	0	0.0927462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108115	0	0	0	0
Mcapitata_HTHC_TP5_1345	0.119428	0.0129967	0.0162466	0.034343	0.0310862	0	0.00915168	0.000855223	0	0	0	0	0.0100923	0	0	0.0243914	0.0249862	0.0202415	0	0.0100207	0.017173	0.0119499	0.0364465	0.00568172	0.0318921	0.021186	0	0.0176612	0.0442839	0.00665644	0	0.0126881	0.0313972	0.0209921	0.0177391	0.0183908	0.0225862	0.0389771	0.0385195	0.0301966	0.0195038	0.00902995	0.0279852	0.0160457	0.0202104	0.0231033	0.03692	0.0315218	0.0146045	0.0325897	0.0114107	0	0.050629	0.0140547	0.0120211	0.00854371	0.016402	0.0074214	0.00201857	0	0.0136097	0.0158756	0.00133019	0.0417897	0.0182855	0.0211016	0.0259906	0.0162093	0.0199241	0.00250575	0.0128309	0.0116148	0.0165987	0.0226896	0.00646091	0	0.00492956	0.0184969	0.0329431	0	0.00864824	0.0389292	0.0241768	0.0229187	0.027354	0.0356266	0.0291492	0.0167866	0.0317165	0.0198696	0.0282026	0	0.0344531	0.0332151	0.0245648	0.5	0.0365284	0.0432972	0.0197013	0.0287856	0.0353442	0.0115023	0.0276548	0.0205401	0.0329577	0.017798	0.00840781	0.0258404	0.0371455	0.0150946	0.0174961	0.0152675	0.00934666	0.0387472	0.0195598	0	0	0.00321954	0	0.0114691	0.0184203	0.0114635	0	0	0	0.0292609	0.0082334	0.0140009	0.0130724	0.0373945	0.00602174	0	0	0	0	0.0915109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0887787	0	0	0	0
Mcapitata_HTHC_TP8_1082	0.12225	0.0242753	0.0272013	0.0419615	0.0392729	0	0.0281359	0.00951967	0	0.000270712	0.026635	0	0.0229622	0.00624611	0	0.0355392	0.0366884	0.0330615	0.00811447	0.0189733	0.0386951	0.0324284	0.0487674	0.0241584	0.0459993	0.0342214	0.0231736	0.0241051	0.0471247	0.00502572	0.0129755	0.0256061	0.0362169	0.0350962	0.04774	0.0257672	0.0371596	0.0418284	0.0580732	0.0445987	0.0345165	0.0249851	0.0302783	0.014616	0.02369	0.0428917	0.0485866	0.0343737	0.0293175	0.0450808	0.0321023	0.0210107	0.056845	0.0401237	0.0454879	0.0327196	0.0303225	0.0294223	0.0285872	0	0.019102	0.0305485	0.0077783	0.0479326	0.0345403	0.0406807	0.0346079	0.0274387	0.0335997	0.0265453	0.0380727	0.0336667	0.0127658	0.0261854	0.0290442	0	0.0110495	0.0279762	0.0450184	0	0.0156066	0.0312973	0.021341	0.0338067	0.0339272	0.04572	0.0358525	0.0316651	0.0548045	0.0392419	0.0453635	0.0195643	0.0381117	0.0536774	0.5	0.0245648	0.0318956	0.0360981	0.0333446	0.0512292	0.0315618	0.0369115	0.049747	0.0298507	0.0315742	0.0118992	0.0308018	0.0500558	0.0314532	0.0303892	0.03221	0.024768	0.0145217	0.0502229	0.0316952	0.00229319	0.00834777	0.0223122	0.00315327	0.0150859	0.037709	0.00451372	0	0	0.0121764	0.0337306	0.0287074	0.0225453	0.0253933	0.0489338	0.0135268	0	0	0	0	0.0990326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104392	0	0	0	0
Mcapitata_ATHC_TP11_2188	0.12695	0.0323175	0.0348604	0.0446785	0.0416727	0	0.0244777	0	0	0.00786973	0.0145896	0	0.0314292	0.0283437	0	0.0412577	0.0355756	0.0284739	0.0144766	0.0152034	0.0368991	0.0229299	0.0519258	0.0283002	0.0400977	0.0306169	0.0309354	0.0313705	0.0485169	0	0	0.029601	0.032807	0.0506673	0.0347471	0.0445913	0.0393559	0.0436106	0.0534985	0.0381449	0.0210836	0.0361904	0.0442327	0.018277	0.0177089	0.0274994	0.0485794	0.037424	0.0388586	0.0537348	0.0298004	0.0236591	0.0549626	0.0255858	0.033825	0.0263974	0.0284071	0.0224019	0.0222969	0.00707871	0.0373694	0.0353073	0.0188701	0.035039	0.0127657	0.0384072	0.054588	0.0269811	0.0362022	0.00683825	0.0244925	0.0317086	0.0123594	0.020797	0.0211416	0.016157	0.0273021	0.0337463	0.0332675	0	0.0244934	0.0408889	0.0386456	0.0327805	0.027429	0.0385141	0.036409	0.0356707	0.041796	0.0344849	0.0363029	0.0311224	0.0450348	0.5	0.0536774	0.0332151	0.0348345	0.0209405	0.0328644	0.0562377	0.0359853	0.0400697	0.0509391	0.0420763	0.0353214	0.0268731	0.0188233	0.0414278	0.0611595	0.0276233	0.0464254	0.0382789	0.0356647	0.0450111	0.0264582	0.00801283	0.0107588	0.0230636	0	0.0318275	0.0278249	0.00286396	0	0.0149258	0.0211807	0.0410727	0.0209592	0.0309535	0.0285836	0.0284134	0.0337071	0	0	0	0	0.10418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101952	0	0	0	0
