a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
44	119	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP5_1694	2543459	0.967848	0.000000	0.023039	0.009075	0.000000	0.000000	0.000000	0.000037	0.000000	0.023039	0.000038	0.009113	0.011520	0.000001	0.000000	0.023076	0.000000	0.023076	0.027614	-0.004538	-3412345.149910	54	-1	0.197747	4.444812e-01,1.448934e-01,3.153934e-02,1.752901e-01,1.251241e-01,2.087605e-02,2.774267e-02,1.932672e-02,1.072637e-02	0.473786	0.298150	0.010743	-3807019.892538	14
44	120	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP6_1164	1919260	0.828946	0.000003	0.009280	0.161770	0.000000	0.000000	0.000000	0.000000	0.000000	0.009282	0.000001	0.161770	0.004641	0.000000	0.000000	0.009280	0.000000	0.009281	0.090167	-0.080885	-2557364.738862	54	-1	0.149217	4.628886e-01,1.152843e-01,3.791163e-02,1.943071e-01,1.031114e-01,2.901771e-02,2.957738e-02,1.655242e-02,1.134953e-02	0.654526	0.243964	-0.056764	-2861230.719920	14
44	121	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP6_1317	2144814	0.896231	0.000001	0.013202	0.090561	0.000001	0.000000	0.000002	0.000000	0.000000	0.013205	0.000002	0.090563	0.006603	0.000001	0.000001	0.013203	0.000000	0.013203	0.058487	-0.045281	-2869833.051734	66	-1	0.166754	4.560466e-01,1.291423e-01,3.374336e-02,1.863838e-01,1.103684e-01,2.692112e-02,2.870312e-02,1.780447e-02,1.088688e-02	0.565800	0.261105	-0.025000	-3209168.989752	14
44	122	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP6_1604	2727490	0.979766	0.000000	0.020232	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.020232	0.000000	0.000002	0.010116	0.000000	0.000000	0.020232	0.000000	0.020232	0.020233	-0.000001	-3651648.921090	234	-1	0.212055	4.414816e-01,1.518354e-01,2.844755e-02,1.708740e-01,1.295063e-01,1.951042e-02,2.932966e-02,1.951600e-02,9.499058e-03	0.446135	0.308706	0.022476	-4073702.221633	14
44	123	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP7_1126	2251426	0.909747	0.000001	0.006424	0.083825	0.000000	0.000000	0.000004	0.000000	0.000000	0.006427	0.000004	0.083825	0.003214	0.000002	0.000000	0.006424	0.000000	0.006424	0.048340	-0.041912	-3020316.553860	62	-1	0.175042	4.514238e-01,1.317249e-01,3.608407e-02,1.861773e-01,1.121338e-01,2.470269e-02,2.987207e-02,1.681209e-02,1.106933e-02	0.588192	0.263613	-0.033886	-3378028.369902	14
44	124	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP7_1250	2069242	0.911608	0.000001	0.023952	0.064432	0.000001	0.000000	0.000001	0.000003	0.000001	0.023956	0.000005	0.064437	0.011979	0.000002	0.000002	0.023955	0.000001	0.023956	0.056175	-0.032216	-2789981.037295	90	-1	0.160878	4.504748e-01,1.337363e-01,3.290284e-02,1.829687e-01,1.181685e-01,2.498643e-02,2.720319e-02,1.841061e-02,1.114856e-02	0.508647	0.281214	-0.003426	-3112263.673026	14
44	125	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP7_2419	2838680	0.972650	0.000000	0.027021	0.000096	0.000000	0.000000	0.000000	0.000231	0.000001	0.027022	0.000232	0.000329	0.013511	0.000001	0.000001	0.027252	0.000001	0.027253	0.027302	-0.000048	-3833659.961352	62	-1	0.220700	4.405921e-01,1.516271e-01,3.076807e-02,1.673746e-01,1.293759e-01,2.133570e-02,2.906888e-02,1.919164e-02,1.066608e-02	0.462505	0.308504	0.015692	-4267645.924147	14
44	126	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP8_1082	2820800	0.977873	0.000000	0.021782	0.000314	0.000000	0.000000	0.000001	0.000030	0.000000	0.021782	0.000031	0.000344	0.010891	0.000000	0.000000	0.021812	0.000000	0.021812	0.021970	-0.000157	-3796708.794715	230	-1	0.219310	4.418812e-01,1.507369e-01,3.073075e-02,1.702925e-01,1.264409e-01,2.130229e-02,2.822237e-02,2.019691e-02,1.019614e-02	0.466250	0.299991	0.013868	-4223765.608831	14
44	127	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP8_1246	1902117	0.829835	0.000008	0.001454	0.168698	0.000000	0.000000	0.000005	0.000000	0.000000	0.001462	0.000005	0.168698	0.000731	0.000002	0.000000	0.001454	0.000000	0.001454	0.085812	-0.084349	-2551153.378900	54	-1	0.147885	4.562170e-01,1.183854e-01,4.162000e-02,1.954319e-01,1.022882e-01,2.851068e-02,3.088446e-02,1.513331e-02,1.152906e-02	0.708825	0.237898	-0.076010	-2848438.366227	14
44	128	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP8_2067	2947792	0.956743	0.000004	0.043189	0.000063	0.000002	0.000000	0.000000	0.000000	0.000000	0.043192	0.000000	0.000065	0.021596	0.000000	0.000001	0.043189	0.000000	0.043189	0.043224	-0.000031	-3998213.104048	70	-1	0.229183	4.411913e-01,1.528714e-01,2.970006e-02,1.630048e-01,1.316378e-01,2.303094e-02,2.633689e-02,2.085952e-02,1.136720e-02	0.425690	0.316586	0.031401	-4437700.712679	14
44	129	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP9_1078	2905403	0.988400	0.000012	0.011026	0.000001	0.000000	0.000000	0.000000	0.000560	0.000001	0.011033	0.000561	0.000562	0.005517	0.000001	0.000001	0.011586	0.000001	0.011587	0.011593	-0.000000	-3895474.542167	62	-1	0.225888	4.389322e-01,1.541129e-01,3.107292e-02,1.715184e-01,1.244286e-01,2.105878e-02,2.911359e-02,1.965950e-02,1.010315e-02	0.483703	0.291719	0.006592	-4338900.322345	14
44	130	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP9_1331	1909162	0.861021	0.000006	0.000004	0.138967	0.000000	0.000000	0.000000	0.000000	0.000001	0.000008	0.000001	0.138968	0.000005	0.000001	0.000001	0.000004	0.000001	0.000005	0.069492	-0.069484	-2582479.383115	46	-1	0.148432	4.489894e-01,1.270495e-01,3.979840e-02,1.964683e-01,1.020013e-01,2.819876e-02,3.154963e-02,1.600750e-02,9.937155e-03	0.699482	0.232311	-0.071179	-2884699.644454	14
44	131	Mcapitata_ATHC_TP12_2990	Mcapitata_HTHC_TP9_2009	2700328	0.962250	0.000000	0.026337	0.011410	0.000000	0.000000	0.000001	0.000001	0.000000	0.026338	0.000003	0.011412	0.013169	0.000001	0.000000	0.026338	0.000000	0.026339	0.032045	-0.005705	-3651136.320343	62	-1	0.209943	4.414198e-01,1.477723e-01,3.220025e-02,1.702322e-01,1.269494e-01,2.320913e-02,2.780171e-02,1.990198e-02,1.051334e-02	0.472645	0.301458	0.011293	-4062212.493108	14
45	46	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP3_2731	2036724	0.937779	0.000017	0.010115	0.000000	0.000000	0.026980	0.000000	0.025108	0.000001	0.010124	0.052089	0.025109	0.005063	0.000001	0.000001	0.035223	0.000001	0.035224	0.048722	0.013490	-2706108.656374	86	-1	0.158350	4.653004e-01,1.619732e-01,3.000037e-02,1.437609e-01,1.106489e-01,1.985681e-02,3.349243e-02,2.363289e-02,1.133403e-02	0.573822	0.268099	-0.028635	-3037397.579696	14
45	47	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP3_2866	1880857	0.879509	0.000007	0.012766	0.038407	0.000000	0.000000	0.000002	0.069304	0.000005	0.012776	0.069311	0.107716	0.006391	0.000006	0.000005	0.082070	0.000005	0.082074	0.101284	-0.019204	-2513804.063575	226	-1	0.146232	4.830347e-01,1.335579e-01,3.806829e-02,1.553502e-01,1.001518e-01,2.201883e-02,3.554374e-02,1.910019e-02,1.317430e-02	0.735005	0.248122	-0.088760	-2813607.329683	14
45	48	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP4_1221	2117908	0.918416	0.000000	0.023369	0.000000	0.000000	0.027672	0.000000	0.030543	0.000000	0.023369	0.058215	0.030543	0.011684	0.000000	0.000000	0.053912	0.000000	0.053912	0.067748	0.013836	-2839317.748884	70	-1	0.164662	4.656140e-01,1.613475e-01,3.125058e-02,1.388533e-01,1.127429e-01,2.087649e-02,3.407512e-02,2.313605e-02,1.210407e-02	0.579422	0.275292	-0.031435	-3171613.807567	14
45	49	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP4_2561	1742727	0.857426	0.000000	0.000343	0.075555	0.000001	0.000000	0.000000	0.066664	0.000011	0.000355	0.066675	0.142230	0.000183	0.000011	0.000011	0.067007	0.000011	0.067018	0.104797	-0.037778	-2340486.251320	114	-1	0.135492	4.794257e-01,1.318106e-01,4.144383e-02,1.591840e-01,9.555057e-02,2.510792e-02,3.710562e-02,1.717445e-02,1.319738e-02	0.822072	0.232017	-0.117374	-2621838.325812	14
45	50	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP4_2734	2377629	0.911411	0.000000	0.013419	0.000000	0.000002	0.072953	0.000000	0.002215	0.000000	0.013421	0.075168	0.002217	0.006711	0.000000	0.000001	0.015634	0.000000	0.015634	0.052113	0.036476	-3184169.819520	82	-1	0.184854	4.587227e-01,1.741915e-01,2.924573e-02,1.349246e-01,1.123053e-01,1.896060e-02,3.651385e-02,2.485830e-02,1.027747e-02	0.585543	0.268227	-0.033268	-3559038.959880	14
45	51	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP5_1229	2227101	0.928272	0.000000	0.008220	0.000000	0.000000	0.023583	0.000000	0.039925	0.000000	0.008221	0.063508	0.039925	0.004110	0.000000	0.000000	0.048145	0.000000	0.048145	0.059937	0.011791	-3001492.138604	86	-1	0.173151	4.602764e-01,1.659417e-01,3.353574e-02,1.403647e-01,1.083676e-01,2.140399e-02,3.568269e-02,2.223739e-02,1.218976e-02	0.638737	0.258531	-0.053062	-3347226.040182	14
45	52	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP5_1706	2107075	0.941274	0.000000	0.000875	0.000000	0.000001	0.005295	0.000000	0.052556	0.000000	0.000875	0.057851	0.052556	0.000438	0.000000	0.000000	0.053430	0.000000	0.053430	0.056079	0.002648	-2788926.970167	118	-1	0.163820	4.718313e-01,1.542116e-01,3.216856e-02,1.482538e-01,1.048788e-01,1.922550e-02,3.549402e-02,2.222736e-02,1.170900e-02	0.645150	0.254819	-0.054990	-3128789.868873	14
45	53	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP5_2986	2353662	0.910566	0.000024	0.018561	0.000003	0.000004	0.060774	0.000001	0.010037	0.000029	0.018606	0.070841	0.010073	0.009318	0.000030	0.000031	0.028598	0.000029	0.028627	0.059033	0.030385	-3132501.592312	34	-1	0.182991	4.627626e-01,1.698757e-01,2.898458e-02,1.391877e-01,1.105137e-01,1.786921e-02,3.497163e-02,2.385734e-02,1.197766e-02	0.578718	0.266461	-0.030427	-3506443.891929	14
45	54	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP6_1212	2373745	0.920321	0.000000	0.006154	0.000000	0.000000	0.049628	0.000000	0.023897	0.000000	0.006154	0.073525	0.023897	0.003077	0.000000	0.000000	0.030051	0.000000	0.030051	0.054865	0.024814	-3188270.076670	62	-1	0.184552	4.594565e-01,1.712667e-01,3.153438e-02,1.387423e-01,1.088824e-01,1.876643e-02,3.603022e-02,2.354849e-02,1.177261e-02	0.620528	0.259313	-0.046040	-3561216.332390	14
45	55	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP6_2016	2208688	0.927830	0.000005	0.009870	0.000000	0.000000	0.031284	0.000000	0.031008	0.000002	0.009875	0.062294	0.031011	0.004939	0.000002	0.000002	0.040879	0.000002	0.040881	0.056525	0.015642	-2924925.959125	70	-1	0.171720	4.669381e-01,1.610206e-01,3.120368e-02,1.426894e-01,1.089421e-01,1.908904e-02,3.525449e-02,2.281897e-02,1.204364e-02	0.610032	0.264374	-0.042545	-3284173.279438	14
45	56	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP6_2555	2294756	0.926536	0.000000	0.007151	0.000000	0.000000	0.045949	0.000000	0.020363	0.000000	0.007151	0.066313	0.020363	0.003576	0.000000	0.000000	0.027514	0.000000	0.027515	0.050489	0.022975	-3076752.902626	254	-1	0.178411	4.586869e-01,1.710278e-01,3.149201e-02,1.368969e-01,1.118001e-01,1.970354e-02,3.607922e-02,2.299298e-02,1.132054e-02	0.604393	0.267341	-0.040650	-3443601.216791	14
45	57	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP7_1223	1994820	0.927840	0.000002	0.014029	0.000002	0.000000	0.000034	0.000000	0.058093	0.000000	0.014030	0.058127	0.058095	0.007015	0.000000	0.000000	0.072122	0.000000	0.072122	0.072141	0.000016	-2668223.427808	74	-1	0.155092	4.725204e-01,1.494628e-01,3.398554e-02,1.468452e-01,1.087421e-01,2.014226e-02,3.515419e-02,2.121324e-02,1.193423e-02	0.635814	0.267309	-0.053206	-2985250.907765	14
45	58	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP7_2860	2031914	0.928680	0.000000	0.016510	0.000000	0.000000	0.000548	0.000000	0.054260	0.000001	0.016511	0.054809	0.054261	0.008256	0.000001	0.000001	0.070770	0.000001	0.070771	0.071045	0.000274	-2693715.278303	94	-1	0.157976	4.786716e-01,1.475725e-01,3.124111e-02,1.474979e-01,1.064735e-01,2.032004e-02,3.411187e-02,2.192908e-02,1.218254e-02	0.613796	0.264417	-0.044038	-3022707.677690	14
45	59	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP7_2875	2106527	0.923763	0.000000	0.020236	0.000000	0.000000	0.011002	0.000000	0.044999	0.000000	0.020236	0.056001	0.045000	0.010118	0.000000	0.000000	0.065235	0.000000	0.065235	0.070736	0.005501	-2809821.995586	86	-1	0.163777	4.714961e-01,1.547778e-01,3.173941e-02,1.435183e-01,1.093569e-01,2.007917e-02,3.442740e-02,2.218290e-02,1.242200e-02	0.605054	0.268872	-0.041083	-3147674.247605	14
45	60	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP8_1260	1739096	0.829925	0.000000	0.025006	0.091531	0.000000	0.000004	0.000000	0.053020	0.000515	0.025521	0.053538	0.145065	0.013018	0.000515	0.000515	0.078026	0.000515	0.078540	0.124308	-0.045764	-2322808.453647	242	-1	0.135210	4.885109e-01,1.261920e-01,3.803530e-02,1.581737e-01,9.709317e-02,2.535603e-02,3.364311e-02,1.880100e-02,1.419472e-02	0.738244	0.242611	-0.088507	-2598567.953961	14
45	61	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP8_2735	2121645	0.937028	0.000000	0.006859	0.000001	0.000000	0.015502	0.000000	0.040590	0.000019	0.006879	0.056112	0.040610	0.003449	0.000019	0.000019	0.047449	0.000019	0.047468	0.055220	0.007751	-2839419.507107	182	-1	0.164952	4.632260e-01,1.625965e-01,3.244004e-02,1.419149e-01,1.097666e-01,2.092500e-02,3.502697e-02,2.203746e-02,1.206653e-02	0.614640	0.264536	-0.044386	-3178980.172739	14
45	62	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP8_2753	2249985	0.920330	0.000020	0.014524	0.000000	0.000002	0.065122	0.000000	0.000002	0.000000	0.014536	0.065124	0.000005	0.007268	0.000000	0.000001	0.014526	0.000000	0.014526	0.047099	0.032561	-2980182.767744	82	-1	0.174930	4.603416e-01,1.736057e-01,2.596489e-02,1.378441e-01,1.142346e-01,1.785217e-02,3.559515e-02,2.425277e-02,1.030898e-02	0.538891	0.275188	-0.015266	-3342753.672015	14
45	63	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP9_1148	1880657	0.865289	0.000000	0.009332	0.057924	0.000000	0.000002	0.000000	0.067453	0.000000	0.009332	0.067455	0.125378	0.004666	0.000000	0.000000	0.076785	0.000000	0.076785	0.105748	-0.028961	-2559510.945761	90	-1	0.146216	4.751606e-01,1.390037e-01,4.045700e-02,1.524124e-01,9.797518e-02,2.637557e-02,3.624827e-02,1.830007e-02,1.406718e-02	0.782905	0.237345	-0.104194	-2854127.932511	14
45	64	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP9_2862	1942385	0.894725	0.000000	0.007795	0.026681	0.000000	0.000000	0.000000	0.070798	0.000000	0.007795	0.070799	0.097480	0.003898	0.000000	0.000000	0.078593	0.000000	0.078593	0.091934	-0.013341	-2593589.021684	110	-1	0.151015	4.830270e-01,1.362980e-01,3.570470e-02,1.521482e-01,1.006101e-01,2.375984e-02,3.790585e-02,1.848154e-02,1.206480e-02	0.731642	0.248851	-0.087630	-2907396.325641	14
45	65	Mcapitata_ATHC_TP3_1544	Mcapitata_ATHC_TP9_2995	1971993	0.920890	0.000000	0.000000	0.011227	0.000000	0.000000	0.000000	0.067883	0.000000	0.000000	0.067883	0.079110	0.000000	0.000000	0.000000	0.067883	0.000000	0.067883	0.073496	-0.005613	-2614215.367367	122	-1	0.153317	4.771292e-01,1.422331e-01,3.646337e-02,1.546505e-01,9.889926e-02,2.233955e-02,3.730116e-02,2.027878e-02,1.070510e-02	0.745855	0.239311	-0.090508	-2938707.558875	14
45	66	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP10_1315	2112109	0.925013	0.000001	0.020384	0.000001	0.000000	0.038270	0.000021	0.016305	0.000005	0.020406	0.054602	0.016311	0.010208	0.000016	0.000005	0.036689	0.000005	0.036694	0.055851	0.019135	-2823758.340590	82	-1	0.164211	4.628875e-01,1.658800e-01,2.930430e-02,1.409853e-01,1.118661e-01,2.019826e-02,3.364710e-02,2.332032e-02,1.191118e-02	0.562739	0.270643	-0.024449	-3162328.352144	14
45	67	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP10_1478	1744457	0.877745	0.000002	0.000004	0.062791	0.000000	0.000000	0.000000	0.059458	0.000000	0.000005	0.059458	0.122249	0.000002	0.000000	0.000000	0.059462	0.000000	0.059462	0.090859	-0.031395	-2339208.408239	70	-1	0.135627	4.799547e-01,1.351928e-01,3.809511e-02,1.606767e-01,9.430576e-02,2.413543e-02,3.535064e-02,1.963920e-02,1.264973e-02	0.778804	0.228294	-0.099546	-2620436.590169	14
45	68	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP10_1754	1842574	0.881223	0.000000	0.013208	0.040901	0.000000	0.000000	0.000000	0.064311	0.000356	0.013564	0.064668	0.105569	0.006960	0.000356	0.000356	0.077519	0.000356	0.077875	0.098326	-0.020450	-2452879.202374	62	-1	0.143255	4.823860e-01,1.350359e-01,3.662052e-02,1.555756e-01,1.000603e-01,2.274118e-02,3.440749e-02,1.957846e-02,1.359456e-02	0.709852	0.247699	-0.078784	-2746422.498577	14
45	69	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP11_1248	2170286	0.930028	0.000037	0.006547	0.000000	0.000000	0.043361	0.000000	0.020027	0.000000	0.006565	0.063388	0.020027	0.003283	0.000000	0.000000	0.026574	0.000000	0.026574	0.048273	0.021680	-2895925.943066	54	-1	0.168734	4.640916e-01,1.648307e-01,2.994443e-02,1.404897e-01,1.081174e-01,2.219733e-02,3.594675e-02,2.418348e-02,1.019858e-02	0.609441	0.258907	-0.041668	-3243151.630278	14
45	70	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP11_1562	2064737	0.949010	0.000003	0.000000	0.000000	0.000000	0.009606	0.000003	0.041375	0.000003	0.000007	0.050986	0.041378	0.000005	0.000004	0.000003	0.041375	0.000003	0.041378	0.046185	0.004803	-2765325.717792	194	-1	0.160528	4.609548e-01,1.624729e-01,3.313621e-02,1.465050e-01,1.076295e-01,2.083324e-02,3.516924e-02,2.251582e-02,1.078327e-02	0.634635	0.255875	-0.051061	-3102201.131915	14
45	71	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP11_2380	2235279	0.914314	0.000000	0.020208	0.000000	0.000000	0.044712	0.000000	0.020766	0.000000	0.020208	0.065478	0.020766	0.010104	0.000000	0.000000	0.040973	0.000000	0.040973	0.063329	0.022356	-3023487.374911	174	-1	0.173787	4.565638e-01,1.715314e-01,3.238969e-02,1.359035e-01,1.137587e-01,1.963748e-02,3.430171e-02,2.348745e-02,1.242624e-02	0.586253	0.272638	-0.033947	-3370854.217319	14
45	72	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP1_1579	2314527	0.913752	0.000007	0.017152	0.000001	0.000001	0.051853	0.000004	0.017229	0.000001	0.017161	0.069086	0.017231	0.008581	0.000003	0.000001	0.034381	0.000001	0.034382	0.060317	0.025926	-3093013.460653	58	-1	0.179948	4.627693e-01,1.688803e-01,2.970435e-02,1.378438e-01,1.111605e-01,1.889748e-02,3.570114e-02,2.304630e-02,1.199683e-02	0.588388	0.268456	-0.034415	-3460298.743415	14
45	73	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP1_2153	2308638	0.919341	0.000000	0.011577	0.000000	0.000000	0.058054	0.000000	0.011028	0.000000	0.011577	0.069082	0.011028	0.005789	0.000000	0.000000	0.022605	0.000000	0.022605	0.051632	0.029027	-3090632.833308	78	-1	0.179491	4.574896e-01,1.726672e-01,3.077307e-02,1.381337e-01,1.110849e-01,1.907007e-02,3.488289e-02,2.440101e-02,1.149744e-02	0.591043	0.264533	-0.035089	-3463250.302328	14
45	74	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP12_1632	2309486	0.927675	0.000001	0.002394	0.000000	0.000000	0.069930	0.000000	0.000000	0.000000	0.002395	0.069931	0.000000	0.001197	0.000000	0.000000	0.002394	0.000000	0.002394	0.037360	0.034965	-3127438.668315	90	-1	0.179557	4.161978e-01,2.304367e-01,1.587887e-02,1.192643e-01,1.392586e-01,8.425081e-03,2.940000e-02,3.476476e-02,6.373852e-03	0.325142	0.317819	0.072535	-3446965.446053	14
45	75	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP12_1729	2144942	0.940343	0.000000	0.000002	0.000010	0.000000	0.024542	0.000000	0.035103	0.000000	0.000003	0.059645	0.035113	0.000001	0.000000	0.000000	0.035105	0.000000	0.035105	0.047381	0.012266	-2851534.104846	206	-1	0.166764	4.633161e-01,1.628155e-01,3.228827e-02,1.440115e-01,1.086988e-01,1.901447e-02,3.725749e-02,2.206020e-02,1.053772e-02	0.639802	0.260389	-0.053764	-3202124.907057	14
45	76	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP1_2183	2023289	0.927892	0.000000	0.004910	0.000038	0.000000	0.000000	0.000000	0.067160	0.000000	0.004910	0.067160	0.067198	0.002455	0.000000	0.000000	0.072070	0.000000	0.072070	0.072089	-0.000019	-2713424.020367	70	-1	0.157305	4.734433e-01,1.486077e-01,3.499720e-02,1.478081e-01,1.036811e-01,2.257408e-02,3.584112e-02,2.057919e-02,1.246818e-02	0.683233	0.252630	-0.069470	-3035464.369870	14
45	77	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP12_2007	2088173	0.935881	0.000000	0.010028	0.000001	0.000000	0.016250	0.000000	0.037838	0.000002	0.010030	0.054090	0.037841	0.005016	0.000002	0.000002	0.047866	0.000002	0.047868	0.055994	0.008124	-2798963.658665	214	-1	0.162350	4.623991e-01,1.623156e-01,3.239908e-02,1.416757e-01,1.113452e-01,2.088160e-02,3.542867e-02,2.170502e-02,1.184998e-02	0.609166	0.268687	-0.042704	-3134307.844270	14
45	78	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP3_1289	2086148	0.939633	0.000000	0.004731	0.000000	0.000000	0.012717	0.000000	0.042918	0.000001	0.004732	0.055636	0.042918	0.002366	0.000001	0.000001	0.047649	0.000001	0.047650	0.054009	0.006359	-2762835.961344	86	-1	0.162193	4.684650e-01,1.568362e-01,3.213204e-02,1.466580e-01,1.061685e-01,2.070736e-02,3.422718e-02,2.290949e-02,1.189615e-02	0.625037	0.256774	-0.047457	-3100127.911968	14
45	79	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP3_1751	1724001	0.892678	0.000050	0.001729	0.048576	0.000000	0.000000	0.000000	0.056967	0.000000	0.001754	0.056967	0.105543	0.000877	0.000000	0.000000	0.058695	0.000000	0.058696	0.083009	-0.024288	-2313788.936608	54	-1	0.134037	4.743837e-01,1.390202e-01,3.801257e-02,1.574151e-01,9.971336e-02,2.437202e-02,3.544928e-02,1.941738e-02,1.221638e-02	0.736730	0.241036	-0.087483	-2590144.518446	14
45	80	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP3_2021	2183707	0.936196	0.000000	0.003871	0.000000	0.000000	0.024635	0.000000	0.035298	0.000000	0.003871	0.059933	0.035299	0.001936	0.000000	0.000000	0.039169	0.000000	0.039169	0.051487	0.012317	-2911332.135879	102	-1	0.169778	4.650781e-01,1.630803e-01,3.163177e-02,1.439869e-01,1.072990e-01,1.968876e-02,3.452174e-02,2.296264e-02,1.175080e-02	0.616534	0.258010	-0.044316	-3264173.987366	14
45	81	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP4_1269	2264905	0.925056	0.000024	0.007665	0.000000	0.000000	0.046420	0.000000	0.020835	0.000000	0.007677	0.067255	0.020835	0.003839	0.000000	0.000000	0.028500	0.000000	0.028500	0.051722	0.023210	-3041391.717293	54	-1	0.176090	4.570306e-01,1.712850e-01,3.198553e-02,1.395822e-01,1.098790e-01,1.947408e-02,3.582553e-02,2.319600e-02,1.174206e-02	0.617143	0.260780	-0.044904	-3402380.544713	14
45	82	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP4_1481	2213293	0.917315	0.000003	0.019666	0.000000	0.000000	0.062464	0.000000	0.000552	0.000001	0.019668	0.063016	0.000553	0.009834	0.000001	0.000001	0.020218	0.000001	0.020218	0.051452	0.031232	-2934974.134430	42	-1	0.172078	4.616093e-01,1.701784e-01,2.767972e-02,1.387260e-01,1.137989e-01,1.804426e-02,3.467713e-02,2.423540e-02,1.105085e-02	0.547957	0.275182	-0.018858	-3291097.399029	14
45	83	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP4_2000	2344205	0.928977	0.000000	0.000091	0.000000	0.000000	0.041740	0.000000	0.029157	0.000036	0.000126	0.070932	0.029192	0.000081	0.000036	0.000036	0.029247	0.000036	0.029283	0.050153	0.020870	-3137192.940459	86	-1	0.182256	4.595353e-01,1.695587e-01,3.210430e-02,1.410790e-01,1.072670e-01,1.891754e-02,3.741914e-02,2.300896e-02,1.111006e-02	0.648135	0.254134	-0.056039	-3515345.991399	14
45	84	Mcapitata_ATHC_TP3_1544	Mcapitata_HTAC_TP5_1321	2270207	0.927893	0.000000	0.006806	0.000000	0.000001	0.065281	0.000002	0.000013	0.000002	0.006811	0.065299	0.000017	0.003407	0.000003	0.000003	0.006820	0.000002	0.006822	0.039466	0.032641	-3018648.980479	66	-1	0.176503	4.589559e-01,1.739471e-01,2.717319e-02,1.398348e-01,1.124917e-01,1.731363e-02,3.571179e-02,2.485334e-02,9.718623e-03	0.559019	0.268583	-0.022857	-3384312.836097	14
